date,Open,High,Low,Close,Volume,pct_chg
2006-01-04 16:00:00,-0.30369930306711435,-0.31176251088879176,-0.2736103015884735,-0.28766228421505413,,0.2512719356026964
2006-01-05 16:00:00,-0.2865405126410125,-0.3063596480504149,-0.26423193174424264,-0.2875886802428135,,-0.020307545032021947
2006-01-06 16:00:00,-0.2864668697636473,-0.27264726417533774,-0.2525822379533616,-0.24353670285675758,,0.6765452686407298
2006-01-09 16:00:00,-0.24239160766054949,-0.2547364038070207,-0.21103899028399464,-0.22623976938019413,,0.25004999273610545
2006-01-10 16:00:00,-0.22508553147971727,-0.25706777612768966,-0.2149222215476214,-0.22793266074173024,,-0.04795170644880521
2006-01-11 16:00:00,-0.22666885334307021,-0.23948996894803934,-0.19894968540666572,-0.21140856897369423,,0.23706529668864562
2006-01-12 16:00:00,-0.21024649169062098,-0.2421543944573759,-0.21023303662550594,-0.24129178170341675,,-0.48741024229134894
2006-01-13 16:00:00,-0.24014549990090994,-0.2614714794000654,-0.21785296212394342,-0.23558747385476306,,0.06802877818107983
2006-01-17 16:00:00,-0.2344381769051038,-0.2664672772300718,-0.2337888640076959,-0.25281080335908507,,-0.2913887104264535
2006-01-18 16:00:00,-0.25167061020857,-0.2837860430407582,-0.2577110339619258,-0.27121179641925874,,-0.3108963747462833
2006-01-19 16:00:00,-0.2700813295498807,-0.2658011708527374,-0.23627999349756917,-0.2450455842876921,,0.3916952499400821
2006-01-20 16:00:00,-0.24390128664653726,-0.2759777960620086,-0.29859486500162,-0.33171426160111006,,-1.3824156590226502
2006-01-23 16:00:00,-0.33061577474411036,-0.338332754162452,-0.2965067123409907,-0.32313939883506937,,0.11568929041248004
2006-01-24 16:00:00,-0.32203637953105985,-0.32619481573103043,-0.28797093041245253,-0.3119515950544839,,0.15715584908325106
2006-01-25 16:00:00,-0.3108426621715431,-0.32471457933695513,-0.30409000358222416,-0.31997442802871906,,-0.14926275328959127
2006-01-26 16:00:00,-0.31886973580435396,-0.30780287853463834,-0.28482038429290574,-0.2863006107286017,,0.5158124179982586
2006-01-27 16:00:00,-0.2851781194097559,-0.27101900414185415,-0.251300038951221,-0.24990344645557774,,0.555093593717115
2006-01-30 16:00:00,-0.24876171655264304,-0.26524608220495866,-0.21583807797772206,-0.24445675250976626,,0.06414250413189616
2006-01-31 16:00:00,-0.243312143627615,-0.275385701504378,-0.24023649327560473,-0.26329936940338455,,-0.317319050738564
2006-02-01 16:00:00,-0.26216472023311754,-0.28230580664668287,-0.23759882675691466,-0.25454049670674145,,0.11659800377217475
